     acc_x    ,     acc_y    ,     acc_z     
   -0.317383  ,    0.862793  ,   -0.342041  
   -0.314453  ,    0.842529  ,   -0.333984  
   -0.307617  ,    0.840820  ,   -0.333252  
   -0.304932  ,    0.848877  ,   -0.332520  
   -0.307617  ,    0.858398  ,   -0.327637  
   -0.308594  ,    0.860107  ,   -0.333008  
   -0.307861  ,    0.872803  ,   -0.335205  
   -0.301514  ,    0.892334  ,   -0.340332  
   -0.303467  ,    0.896729  ,   -0.333252  
   -0.304199  ,    0.903809  ,   -0.334473  
   -0.298584  ,    0.911133  ,   -0.337646  
   -0.297607  ,    0.919189  ,   -0.339111  
   -0.296143  ,    0.923828  ,   -0.344238  
   -0.297363  ,    0.919922  ,   -0.341797  
   -0.291260  ,    0.923340  ,   -0.338623  
   -0.290039  ,    0.928223  ,   -0.335205  
   -0.291504  ,    0.920166  ,   -0.328857  
   -0.294678  ,    0.915283  ,   -0.317383  
   -0.290039  ,    0.909668  ,   -0.317139  
   -0.286865  ,    0.903564  ,   -0.314941  
   -0.290771  ,    0.894775  ,   -0.304443  
   -0.293701  ,    0.891602  ,   -0.303467  
   -0.293457  ,    0.908691  ,   -0.294678  
   -0.297363  ,    0.900635  ,   -0.290283  
   -0.300049  ,    0.894043  ,   -0.279785  
   -0.306641  ,    0.897705  ,   -0.269531  
   -0.301025  ,    0.906494  ,   -0.268066  
   -0.301270  ,    0.914551  ,   -0.262939  
   -0.295166  ,    0.919189  ,   -0.261963  
   -0.290039  ,    0.918457  ,   -0.256836  
   -0.283936  ,    0.921143  ,   -0.252441  
   -0.273926  ,    0.922607  ,   -0.250000  
   -0.272461  ,    0.933350  ,   -0.249268  
   -0.271729  ,    0.943848  ,   -0.241211  
   -0.276855  ,    0.945557  ,   -0.230225  
   -0.270996  ,    0.948975  ,   -0.229248  
   -0.271240  ,    0.953857  ,   -0.230713  
   -0.284424  ,    0.954590  ,   -0.225830  
   -0.299561  ,    0.949951  ,   -0.220215  
   -0.304199  ,    0.948242  ,   -0.219238  
   -0.303223  ,    0.933105  ,   -0.212891  
   -0.292725  ,    0.913086  ,   -0.219238  
   -0.288086  ,    0.918457  ,   -0.216797  
   -0.280273  ,    0.937744  ,   -0.202393  
   -0.281006  ,    0.925049  ,   -0.192383  
   -0.277100  ,    0.917725  ,   -0.188965  
   -0.270020  ,    0.917725  ,   -0.189941  
   -0.272705  ,    0.909668  ,   -0.186035  
   -0.276611  ,    0.914551  ,   -0.185547  
   -0.281494  ,    0.932617  ,   -0.175049  
   -0.290527  ,    0.948242  ,   -0.170654  
   -0.292969  ,    0.954102  ,   -0.161133  
   -0.289307  ,    0.956055  ,   -0.157227  
   -0.283691  ,    0.948730  ,   -0.158691  
   -0.279053  ,    0.943359  ,   -0.158936  
   -0.278564  ,    0.937012  ,   -0.150146  
   -0.280762  ,    0.917725  ,   -0.141846  
   -0.275879  ,    0.916260  ,   -0.145020  
   -0.260742  ,    0.934082  ,   -0.144287  
   -0.261719  ,    0.938965  ,   -0.142822  
   -0.263916  ,    0.937744  ,   -0.141113  
   -0.261719  ,    0.933838  ,   -0.142578  
   -0.253906  ,    0.956543  ,   -0.145264  
   -0.252197  ,    0.959473  ,   -0.147461  
   -0.251709  ,    0.975830  ,   -0.138916  
   -0.248535  ,    0.959473  ,   -0.130859  
   -0.244873  ,    0.958496  ,   -0.131348  
   -0.233154  ,    0.971191  ,   -0.134766  
   -0.229248  ,    0.983154  ,   -0.126709  
   -0.230469  ,    0.993408  ,   -0.128906  
   -0.230469  ,    0.985840  ,   -0.131348  
   -0.231934  ,    0.973633  ,   -0.139160  
   -0.232178  ,    0.970947  ,   -0.138916  
   -0.233398  ,    0.968018  ,   -0.137939  
   -0.226318  ,    0.966553  ,   -0.134766  
   -0.226562  ,    0.961670  ,   -0.125000  
   -0.230957  ,    0.960938  ,   -0.128418  
   -0.224609  ,    0.965088  ,   -0.140137  
   -0.217773  ,    0.969238  ,   -0.142578  
   -0.221680  ,    0.970215  ,   -0.143311  
   -0.223633  ,    0.962402  ,   -0.139404  
   -0.220459  ,    0.963379  ,   -0.134521  
   -0.224854  ,    0.955566  ,   -0.123779  
   -0.223389  ,    0.958008  ,   -0.123047  
   -0.218018  ,    0.960693  ,   -0.125488  
   -0.216309  ,    0.962158  ,   -0.131104  
   -0.215820  ,    0.967285  ,   -0.128906  
   -0.214600  ,    0.970947  ,   -0.128174  
   -0.214844  ,    0.978516  ,   -0.121826  
   -0.212402  ,    0.979004  ,   -0.118164  
   -0.210205  ,    0.971924  ,   -0.118164  
   -0.207520  ,    0.975586  ,   -0.122559  
   -0.208008  ,    0.974121  ,   -0.121094  
   -0.208496  ,    0.971191  ,   -0.121826  
   -0.207520  ,    0.972412  ,   -0.121582  
   -0.209717  ,    0.975586  ,   -0.126221  
   -0.208740  ,    0.979004  ,   -0.129395  
   -0.208496  ,    0.980713  ,   -0.120850  
   -0.209717  ,    0.976807  ,   -0.111084  
   -0.206787  ,    0.978027  ,   -0.116455  
   -0.204590  ,    0.974854  ,   -0.124512  
   -0.203613  ,    0.975830  ,   -0.125488  
   -0.204346  ,    0.973633  ,   -0.121826  
   -0.205566  ,    0.971680  ,   -0.122070  
   -0.205322  ,    0.979980  ,   -0.125000  
   -0.205322  ,    0.977051  ,   -0.129150  
   -0.206299  ,    0.970703  ,   -0.126953  
   -0.202637  ,    0.967041  ,   -0.124756  
   -0.202637  ,    0.969727  ,   -0.122803  
   -0.202637  ,    0.977539  ,   -0.130127  
   -0.205811  ,    0.975586  ,   -0.122070  
   -0.208496  ,    0.975586  ,   -0.118896  
   -0.212646  ,    0.985352  ,   -0.117432  
   -0.217529  ,    0.982910  ,   -0.120117  
   -0.221680  ,    0.978027  ,   -0.124756  
   -0.230957  ,    0.970947  ,   -0.117676  
   -0.230469  ,    0.958496  ,   -0.111084  
   -0.229248  ,    0.953369  ,   -0.108643  
   -0.217529  ,    0.946289  ,   -0.114258  
   -0.208984  ,    0.953125  ,   -0.120117  
   -0.210938  ,    0.960938  ,   -0.118652  
   -0.219727  ,    0.975586  ,   -0.108398  
   -0.225098  ,    0.992188  ,   -0.104980  
   -0.229248  ,    0.994873  ,   -0.109863  
   -0.226562  ,    1.009766  ,   -0.122803  
   -0.231445  ,    0.984619  ,   -0.127686  
   -0.231689  ,    0.979492  ,   -0.128906  
   -0.231934  ,    0.979248  ,   -0.126953  
   -0.227783  ,    0.977051  ,   -0.119141  
   -0.226074  ,    0.977783  ,   -0.112549  
   -0.226562  ,    0.972900  ,   -0.104248  
   -0.231201  ,    0.958252  ,   -0.100342  
   -0.235107  ,    0.958984  ,   -0.101807  
   -0.251709  ,    0.959473  ,   -0.102295  
   -0.272705  ,    0.971680  ,   -0.110107  
   -0.283447  ,    0.970947  ,   -0.109619  
   -0.305176  ,    0.979248  ,   -0.100830  
   -0.314941  ,    0.966309  ,   -0.098145  
   -0.309570  ,    0.955322  ,   -0.097656  
   -0.293213  ,    0.929443  ,   -0.096191  
   -0.278076  ,    0.906494  ,   -0.092773  
   -0.274902  ,    0.898926  ,   -0.094727  
   -0.277344  ,    0.901855  ,   -0.101807  
   -0.286865  ,    0.921875  ,   -0.103516  
   -0.296631  ,    0.931396  ,   -0.100342  
   -0.319580  ,    0.944824  ,   -0.097656  
   -0.329346  ,    0.958008  ,   -0.082764  
   -0.330811  ,    0.955811  ,   -0.074463  
   -0.331299  ,    0.950195  ,   -0.069580  
   -0.319824  ,    0.924072  ,   -0.075684  
   -0.320801  ,    0.920654  ,   -0.076660  
   -0.323486  ,    0.918457  ,   -0.072998  
   -0.330811  ,    0.909668  ,   -0.076904  
   -0.330566  ,    0.912598  ,   -0.072266  
   -0.322266  ,    0.934570  ,   -0.060547  
   -0.308594  ,    0.958740  ,   -0.056396  
   -0.302002  ,    0.980469  ,   -0.050537  
   -0.306885  ,    1.020264  ,   -0.028564  
   -0.296875  ,    1.005127  ,   -0.023926  
   -0.295410  ,    0.984619  ,   -0.021240  
   -0.293457  ,    0.983154  ,   -0.012451  
   -0.294922  ,    1.011963  ,    0.002197  
   -0.304688  ,    1.024170  ,    0.006348  
   -0.318604  ,    1.057129  ,    0.024658  
   -0.322754  ,    1.051025  ,    0.038330  
   -0.326904  ,    1.036133  ,    0.051270  
   -0.341553  ,    1.013672  ,    0.072510  
   -0.347168  ,    0.997314  ,    0.093994  
   -0.348877  ,    1.000977  ,    0.103516  
   -0.352539  ,    1.003418  ,    0.140137  
   -0.388428  ,    0.983398  ,    0.172119  
   -0.406250  ,    0.984131  ,    0.165039  
   -0.429932  ,    1.011475  ,    0.165039  
   -0.452637  ,    1.015137  ,    0.185059  
   -0.454102  ,    0.992432  ,    0.189941  
   -0.447266  ,    1.015625  ,    0.255371  
   -0.485352  ,    1.004883  ,    0.292969  
   -0.511475  ,    1.004639  ,    0.318359  
   -0.532959  ,    0.972656  ,    0.271729  
   -0.523926  ,    0.893066  ,    0.217529  
   -0.502930  ,    0.827148  ,    0.213379  
   -0.522705  ,    0.796143  ,    0.224854  
   -0.554932  ,    0.814941  ,    0.227295  
   -0.581055  ,    0.810547  ,    0.219238  
   -0.609131  ,    0.816895  ,    0.215088  
   -0.582275  ,    0.759033  ,    0.171631  
   -0.587158  ,    0.723389  ,    0.137695  
   -0.588623  ,    0.666748  ,    0.079590  
   -0.607422  ,    0.635986  ,    0.034668  
   -0.604248  ,    0.636719  ,    0.000244  
   -0.606689  ,    0.673340  ,   -0.033691  
   -0.603760  ,    0.679443  ,   -0.040039  
   -0.611328  ,    0.682373  ,   -0.047607  
   -0.627441  ,    0.654297  ,   -0.060303  
   -0.624023  ,    0.644287  ,   -0.087158  
   -0.630859  ,    0.621826  ,   -0.119141  
   -0.607666  ,    0.609131  ,   -0.215332  
   -0.581543  ,    0.672852  ,   -0.182129  
   -0.576172  ,    0.653076  ,   -0.135986  
   -0.569336  ,    0.662354  ,   -0.039795  
   -0.584961  ,    0.728760  ,    0.026611  
   -0.617676  ,    0.788818  ,    0.049072  
   -0.648926  ,    0.877441  ,    0.071045  
   -0.636230  ,    0.851807  ,    0.046387  
   -0.623047  ,    0.818115  ,    0.065674  
   -0.593262  ,    0.738770  ,    0.102783  
   -0.597412  ,    0.715332  ,    0.130127  
   -0.597168  ,    0.714844  ,    0.095947  
   -0.589111  ,    0.729980  ,    0.038818  
   -0.591064  ,    0.738770  ,    0.031982  
   -0.582275  ,    0.728516  ,    0.016602  
   -0.577393  ,    0.708740  ,    0.009033  
   -0.556396  ,    0.762695  ,    0.074951  
   -0.538818  ,    0.756836  ,    0.119385  
   -0.540527  ,    0.731934  ,    0.173096  
   -0.548584  ,    0.726562  ,    0.198242  
   -0.543701  ,    0.736572  ,    0.207031  
   -0.543701  ,    0.804688  ,    0.208252  
   -0.564453  ,    0.753662  ,    0.197266  
   -0.581055  ,    0.737061  ,    0.181641  
   -0.596191  ,    0.741455  ,    0.162109  
   -0.601074  ,    0.758301  ,    0.143799  
   -0.596924  ,    0.793457  ,    0.120850  
   -0.595947  ,    0.810059  ,    0.072754  
   -0.598145  ,    0.882324  ,    0.021973  
   -0.601318  ,    0.911377  ,   -0.004150  
   -0.598877  ,    0.901123  ,   -0.040527  
   -0.588135  ,    0.854248  ,   -0.068848  
   -0.574951  ,    0.844482  ,   -0.088379  
   -0.545166  ,    0.906982  ,   -0.121582  
   -0.523438  ,    0.952148  ,   -0.155029  
   -0.517578  ,    0.930908  ,   -0.169922  
   -0.518799  ,    0.912842  ,   -0.213623  
   -0.507568  ,    0.879883  ,   -0.237305  
   -0.503662  ,    0.875732  ,   -0.253906  
   -0.484619  ,    0.898926  ,   -0.274658  
   -0.474365  ,    0.859131  ,   -0.293213  
   -0.462646  ,    0.841797  ,   -0.299805  
   -0.432129  ,    0.837646  ,   -0.317139  
   -0.414795  ,    0.866455  ,   -0.340576  
   -0.405518  ,    0.890625  ,   -0.352783  
   -0.374023  ,    0.870605  ,   -0.360352  
   -0.358398  ,    0.815674  ,   -0.350342  
   -0.345215  ,    0.759033  ,   -0.357422  
   -0.326172  ,    0.684082  ,   -0.396240  
   -0.302734  ,    0.737549  ,   -0.449951  
   -0.286377  ,    0.749512  ,   -0.469482  
   -0.266113  ,    0.736328  ,   -0.481445  
   -0.238770  ,    0.709961  ,   -0.522217  
   -0.231934  ,    0.673584  ,   -0.563477  
   -0.225342  ,    0.602539  ,   -0.629150  
   -0.223389  ,    0.611084  ,   -0.690918  
   -0.221680  ,    0.628662  ,   -0.717285  
   -0.222900  ,    0.641602  ,   -0.763916  
   -0.212402  ,    0.693604  ,   -0.785889  
   -0.195557  ,    0.725830  ,   -0.782959  
   -0.177246  ,    0.667969  ,   -0.816895  
   -0.169922  ,    0.566650  ,   -0.864502  
   -0.162598  ,    0.536133  ,   -0.876953  
   -0.144043  ,    0.519531  ,   -0.901123  
   -0.130859  ,    0.531006  ,   -0.926514  
   -0.123047  ,    0.528809  ,   -0.934082  
   -0.123047  ,    0.525146  ,   -0.934326  
   -0.132568  ,    0.493896  ,   -0.924072  
   -0.137207  ,    0.484619  ,   -0.916504  
   -0.121582  ,    0.447021  ,   -0.912109  
   -0.090576  ,    0.421143  ,   -0.963379  
   -0.074951  ,    0.421387  ,   -0.987305  
   -0.049072  ,    0.386475  ,   -1.000244  
   -0.045166  ,    0.366943  ,   -0.994629  
   -0.031982  ,    0.370361  ,   -0.996826  
   -0.002686  ,    0.339844  ,   -0.986328  
   -0.012451  ,    0.318115  ,   -0.958008  
   -0.016846  ,    0.291992  ,   -0.959717  
   -0.015869  ,    0.251221  ,   -0.957520  
   -0.005127  ,    0.207520  ,   -0.990723  
    0.005371  ,    0.202881  ,   -0.991943  
    0.007812  ,    0.216309  ,   -0.971436  
   -0.011475  ,    0.181396  ,   -0.963379  
   -0.014648  ,    0.156738  ,   -0.979980  
   -0.013428  ,    0.115234  ,   -1.002441  
    0.001221  ,    0.091309  ,   -0.990967  
   -0.006836  ,    0.072998  ,   -0.986328  
   -0.033936  ,    0.089355  ,   -0.979736  
   -0.035889  ,    0.134766  ,   -0.974609  
   -0.044922  ,    0.161377  ,   -0.975586  
   -0.053955  ,    0.220703  ,   -0.940430  
   -0.063477  ,    0.215820  ,   -0.848633  
   -0.074463  ,    0.202881  ,   -0.810791  
   -0.082275  ,    0.227295  ,   -0.783936  
   -0.075928  ,    0.222168  ,   -0.842285  
   -0.062500  ,    0.216797  ,   -0.878174  
   -0.055908  ,    0.188965  ,   -0.939697  
   -0.056641  ,    0.179443  ,   -0.967773  
   -0.054688  ,    0.204102  ,   -0.967041  
   -0.050781  ,    0.242432  ,   -0.941406  
   -0.051270  ,    0.225098  ,   -0.927002  
   -0.047363  ,    0.195068  ,   -0.940186  
   -0.024170  ,    0.145264  ,   -0.982910  
    0.009033  ,    0.152344  ,   -1.013916  
    0.020264  ,    0.158936  ,   -1.014160  
    0.034180  ,    0.190430  ,   -1.003418  
    0.041016  ,    0.267090  ,   -0.899170  
    0.021729  ,    0.301270  ,   -0.925781  
    0.041260  ,    0.217529  ,   -0.972168  
    0.104248  ,    0.164551  ,   -1.161377  
    0.135742  ,    0.148926  ,   -1.235840  
    0.121094  ,    0.242676  ,   -1.306885  
    0.110107  ,    0.237793  ,   -1.239258  
    0.090576  ,    0.192871  ,   -1.181641  
    0.108887  ,    0.133545  ,   -0.967773  
    0.081787  ,    0.032959  ,   -0.894043  
    0.113037  ,    0.029053  ,   -0.903809  
    0.138184  ,    0.068115  ,   -0.941406  
    0.156006  ,   -0.029297  ,   -1.051758  
    0.170654  ,    0.000977  ,   -1.075439  
    0.187500  ,    0.129395  ,   -1.054443  
    0.177979  ,    0.265381  ,   -0.946289  
    0.142822  ,    0.291016  ,   -0.971680  
    0.189941  ,    0.455566  ,   -0.991211  
    0.210938  ,    0.705811  ,   -0.928223  
    0.204590  ,    0.737549  ,   -0.904785  
    0.183105  ,    0.769287  ,   -0.834229  
    0.108154  ,    0.785645  ,   -0.731201  
    0.090576  ,    0.787842  ,   -0.705811  
    0.080811  ,    0.805176  ,   -0.670654  
    0.051270  ,    0.798828  ,   -0.618652  
    0.037354  ,    0.771973  ,   -0.610596  
    0.019775  ,    0.775146  ,   -0.596191  
    0.000977  ,    0.825928  ,   -0.562256  
   -0.007812  ,    0.829346  ,   -0.551025  
   -0.005615  ,    0.857422  ,   -0.523438  
   -0.014648  ,    0.869141  ,   -0.531982  
   -0.014648  ,    0.899658  ,   -0.522949  
   -0.013672  ,    0.946533  ,   -0.492432  
   -0.022705  ,    0.954102  ,   -0.454346  
   -0.018311  ,    0.951904  ,   -0.439453  
   -0.022949  ,    0.944824  ,   -0.420166  
   -0.027832  ,    0.943848  ,   -0.406738  
   -0.035889  ,    0.940186  ,   -0.392090  
   -0.046387  ,    0.965576  ,   -0.361572  
   -0.051758  ,    1.004639  ,   -0.333496  
   -0.061035  ,    0.989990  ,   -0.309570  
   -0.064453  ,    0.998291  ,   -0.270020  
   -0.076172  ,    0.994141  ,   -0.258789  
   -0.093994  ,    0.966064  ,   -0.247559  
   -0.122070  ,    0.971924  ,   -0.217529  
   -0.124756  ,    1.020264  ,   -0.197021  
   -0.135010  ,    1.011963  ,   -0.199951  
   -0.150391  ,    0.976318  ,   -0.210693  
   -0.165771  ,    0.994629  ,   -0.196045  
   -0.174316  ,    0.996826  ,   -0.165771  
   -0.190186  ,    1.003174  ,   -0.119629  
   -0.179443  ,    1.020752  ,   -0.110352  
   -0.182617  ,    1.001953  ,   -0.117432  
   -0.206055  ,    0.947998  ,   -0.140625  
   -0.234863  ,    0.969727  ,   -0.128906  
   -0.250977  ,    0.969238  ,   -0.125977  
   -0.278320  ,    0.963867  ,   -0.114746  
   -0.297119  ,    0.948975  ,   -0.117188  
   -0.297119  ,    0.956787  ,   -0.106445  
   -0.301514  ,    0.933838  ,   -0.139648  
   -0.332275  ,    0.871826  ,   -0.201416  
   -0.351562  ,    0.847900  ,   -0.223877  
   -0.378906  ,    0.848633  ,   -0.237549  
   -0.417480  ,    0.812256  ,   -0.241455  
   -0.432861  ,    0.801270  ,   -0.252930  
   -0.423584  ,    0.794922  ,   -0.271240  
   -0.412842  ,    0.799316  ,   -0.276855  
   -0.403320  ,    0.792725  ,   -0.273193  
   -0.404053  ,    0.756592  ,   -0.250977  
   -0.387451  ,    0.752930  ,   -0.226562  
   -0.383545  ,    0.776367  ,   -0.200195  
   -0.362549  ,    0.842773  ,   -0.164062  
   -0.343018  ,    0.885742  ,   -0.164795  
   -0.327637  ,    0.884277  ,   -0.186279  
   -0.306641  ,    0.833984  ,   -0.219727  
   -0.290283  ,    0.862549  ,   -0.192383  
   -0.298340  ,    0.866699  ,   -0.151855  
   -0.325439  ,    0.908936  ,   -0.137695  
   -0.322266  ,    0.949707  ,   -0.124756  
   -0.314453  ,    0.936035  ,   -0.090332  
   -0.334717  ,    0.970703  ,    0.022461  
   -0.330811  ,    0.976074  ,    0.087402  
   -0.337646  ,    0.995361  ,    0.113525  
   -0.343262  ,    0.986328  ,    0.146240  
   -0.355469  ,    0.943604  ,    0.139404  
   -0.342041  ,    0.941650  ,    0.130615  
   -0.358398  ,    0.906982  ,    0.110352  
   -0.386230  ,    0.901855  ,    0.070312  
   -0.389404  ,    0.934814  ,    0.056152  
   -0.397217  ,    0.983643  ,    0.000977  
   -0.409668  ,    1.001953  ,   -0.043701  
   -0.423096  ,    0.968750  ,   -0.059326  
   -0.439209  ,    0.895508  ,   -0.081055  
   -0.424805  ,    0.889404  ,   -0.129150  
   -0.421631  ,    0.885498  ,   -0.150635  
   -0.410156  ,    0.886719  ,   -0.170898  
   -0.395020  ,    0.854736  ,   -0.177979  
   -0.388184  ,    0.830322  ,   -0.192383  
   -0.368164  ,    0.796875  ,   -0.219727  
   -0.343750  ,    0.810303  ,   -0.260254  
   -0.330322  ,    0.802490  ,   -0.278564  
   -0.340820  ,    0.803223  ,   -0.304688  
   -0.349365  ,    0.827148  ,   -0.333984  
   -0.356689  ,    0.840820  ,   -0.357178  
   -0.350342  ,    0.869629  ,   -0.413086  
   -0.337158  ,    0.854736  ,   -0.469971  
   -0.325439  ,    0.818359  ,   -0.504883  
   -0.304688  ,    0.760498  ,   -0.598633  
   -0.273682  ,    0.760254  ,   -0.663818  
   -0.267090  ,    0.750977  ,   -0.677979  
   -0.258789  ,    0.648682  ,   -0.701416  
   -0.240967  ,    0.603516  ,   -0.747559  
   -0.211426  ,    0.608887  ,   -0.770020  
   -0.162842  ,    0.551758  ,   -0.852051  
   -0.121094  ,    0.572266  ,   -0.888672  
   -0.103516  ,    0.585693  ,   -0.888672  
   -0.089600  ,    0.577148  ,   -0.869141  
   -0.079834  ,    0.508545  ,   -0.868164  
   -0.064209  ,    0.497314  ,   -0.900391  
   -0.031006  ,    0.492188  ,   -0.936768  
   -0.021973  ,    0.459473  ,   -0.923340  
   -0.023682  ,    0.452148  ,   -0.921387  
   -0.018066  ,    0.474121  ,   -0.911621  
   -0.011719  ,    0.443359  ,   -0.892822  
   -0.004150  ,    0.433594  ,   -0.876709  
    0.015625  ,    0.444336  ,   -0.859619  
    0.040039  ,    0.410400  ,   -0.852295  
    0.043457  ,    0.391357  ,   -0.844238  
    0.037354  ,    0.409912  ,   -0.807861  
    0.042725  ,    0.454346  ,   -0.767334  
